6301 2
5243 -1.0802332 0.45669922
4823 -1.0806025 -0.79853183
971 -1.0803655 -1.2333635
444 -1.1200578 0.6504846
5864 -1.0630655 -0.94772315
4700 -0.95392793 -0.074132524
6014 -1.088422 0.2721474
5678 -1.1278871 -1.3403753
5943 -0.888402 -0.4857265
768 -1.0301281 -0.021372497
3443 -1.2371649 0.8719173
4634 -1.308788 -1.5601957
3294 -1.1298552 -1.2042078
3957 -1.0511898 -1.083347
4862 -1.2864157 1.0921974
6263 -1.0283784 -0.36746192
4040 -1.0253614 0.27717063
5637 -1.2407898 -1.4262019
6160 -1.1332732 -1.1759079
4030 -1.1534597 0.22660175
5624 -1.1048462 -1.0290321
2389 -1.0768132 0.23143756
3816 -0.9827545 -0.022223715
2915 -1.2168096 -1.4011031
5467 -0.99740356 0.27028832
2899 -1.0452682 -0.23594601
3884 -1.0564381 0.07537185
5371 -1.9556962 -2.9652317
4514 -1.5218943 -2.0587268
3718 -1.0779451 -1.0757887
2754 -1.1056982 -0.786366
3958 -0.999252 -0.09842324
5762 -1.5324577 -2.3726218
4496 -1.3148412 -1.7529969
2701 -0.98053247 -0.1666393
5005 -1.1627609 -1.2555267
2945 -1.2135966 -1.3641133
4404 -0.9739067 -0.38805318
5646 -1.3345268 -1.6427315
2436 -0.9642977 0.22935297
2439 -1.0908267 0.37246305
6144 -1.5421182 -2.338696
1083 -1.2293322 1.1334529
4342 -1.067834 -0.011997708
5752 -1.8089904 -2.77326
2685 -1.4494526 -1.9915493
2118 -0.98338705 -0.42656922
5205 -1.075438 -0.7775123
966 -1.0751003 0.086471565
2741 -1.1370894 -0.9732116
5873 -1.012629 -0.43748948
3508 -1.0285666 -0.6843485
277 -1.3462552 -1.8290347
5760 -1.5538551 -2.376552
5125 -1.803953 -2.8497279
1210 -1.3032691 -1.6160289
4543 -0.961491 0.095196895
1268 -1.2307975 0.82794034
4997 -1.0037726 -0.63538176
5072 -1.4844708 -2.152682
4647 -1.2496055 -1.4501412
5964 -1.2426692 -1.8821206
5620 -1.0417349 -0.11444771
1119 -1.0563974 0.58204377
4560 -1.4187578 -2.2773006
4099 -1.1532276 -1.2805474
6084 -1.1114591 -0.7072073
4142 -1.0150696 -0.3698621
4522 -1.6123397 1.696704
1567 -0.984547 0.29582566
2363 -1.063393 0.08720872
2141 -1.1415569 -1.5097814
5665 -2.1512792 -3.2648933
4601 -1.0646354 0.32781675
3624 -1.0241683 -0.55425686
471 -1.0093948 -0.68756497
5605 -1.0039017 -0.17438395
2976 -1.0171046 -0.43909755
5132 -1.3251805 -1.8672999
3263 -1.2927078 1.1385128
6142 -1.3765775 -1.7177504
2455 -1.3350533 1.2398331
5926 -1.3984464 -1.9089831
5345 -1.0868115 -0.832448
1853 -1.0957016 0.30777147
3186 -1.089882 -0.56803703
5805 -0.97355694 0.23377839
3437 -1.2208406 0.4421923
3701 -1.1357653 -0.9663818
3387 -1.0771673 -1.1919724
6010 -1.298945 -1.5896899
4644 -1.0423607 -1.0065042
5340 -1.0290657 -0.82501984
2956 -0.9980668 -0.03513084
6035 -1.5059721 -2.2327304
317 -1.4905806 1.6682566
5718 -1.1796242 -1.4142144
4576 -1.0593528 -0.83426636
6087 -1.1913444 -1.7292681
1725 -0.95096064 -0.12846962
5002 -1.0887116 -1.2563975
3623 -1.0419284 -1.0034866
3876 -1.4573939 -2.2331812
6145 -1.6565311 -2.4139009
5825 -1.27818 -1.7699311
4186 -1.0578237 -0.8428044
3265 -1.5270336 1.4660579
3857 -1.0997758 0.62811404
3603 -0.9933748 0.1237462
1964 -0.9966226 -0.20849672
5577 -0.9191647 0.4149953
4025 -1.108767 -1.261264
641 -0.9393575 -0.40036154
5329 -1.1585516 -1.3422428
3157 -1.76831 -2.6511712
5013 -1.0717826 -0.88645536
6002 -1.1262506 -0.09792357
5466 -1.1092929 -1.1891102
4763 -1.2386007 -1.3699809
3792 -1.0399346 -0.58457047
5984 -1.070887 0.24902642
4535 -1.0583357 -0.24772012
5123 -0.97348964 -0.37922177
653 -1.1763066 -1.0200052
501 -1.4603031 1.3570688
2711 -0.97144747 0.1721029
5142 -1.0590217 -0.093025096
2855 -1.0961648 0.5760914
4564 -1.251485 -1.5688384
515 -1.1527021 -1.2604151
4888 -1.0180391 -0.30276877
5770 -1.5308429 -2.154421
5473 -1.1649443 -1.363188
4238 -0.99804175 -0.5651125
3036 -0.97835255 -0.26977324
4229 -1.0099791 -0.5457623
6026 -1.489955 -2.136073
2560 -1.1422267 -1.4378899
3546 -1.0127984 -0.7537282
5530 -1.385607 -1.8217328
1825 -1.1280522 -1.2195407
4991 -1.0873487 0.24169391
5260 -1.2362779 0.8802127
5877 -1.3848081 1.3502185
3723 -0.95307475 -0.4432547
4127 -1.0788077 -0.18116471
4524 -1.8000004 1.9730148
5582 -1.0823284 0.24668181
5311 -1.1061381 -1.0724039
2101 -1.2257435 -1.4505392
5570 -1.9027888 2.1453817
3182 -0.88926065 0.021270731
5789 -1.0299551 -0.12188498
4990 -1.0985305 0.3863178
1225 -1.0035915 -0.5979373
2301 -0.9566176 0.13876393
1406 -1.1095661 0.43839863
3180 -1.5737532 -2.6139553
5247 -1.5926192 1.6771162
2834 -1.0536051 -0.70699924
2270 -1.1037956 -0.544185
3915 -1.744048 1.7399566
3584 -1.0560132 -0.9352668
1874 -1.029767 -0.47166383
5166 -1.6283422 -2.6886842
4515 -1.0289242 -0.055086046
3561 -1.0058492 0.09202821
6044 -1.0076414 -0.19167466
2508 -0.97750944 -0.8383318
5139 -0.9022556 -0.09816487
4787 -1.5873058 -2.4002485
5778 -1.175443 -1.6619319
5561 -1.0291307 0.41018504
1835 -0.97122556 -0.89098674
5781 -1.0834668 -0.48359704
2000 -1.293503 1.1257188
2012 -1.0280892 -0.20470282
1623 -1.5970118 -2.529508
4555 -1.506908 1.4643914
2340 -1.0309218 0.17776226
1236 -1.1347651 0.2062055
3761 -1.4660136 -2.0999563
2057 -0.9527456 0.3209974
2969 -1.1249079 0.5633733
3049 -1.0525943 0.1287493
3151 -1.2925279 0.98250026
5180 -0.9383277 -0.2880833
3474 -1.217075 -1.2688047
2674 -1.001243 -0.043228462
2824 -1.2755588 -1.412794
2827 -1.1860113 -1.2741376
4049 -0.98357606 -0.5902717
5863 -1.0282968 -0.7578932
4722 -1.1834693 -1.3715589
3870 -1.1680559 -1.550503
5148 -1.4757531 1.3955759
6178 -1.0210409 -0.087542474
185 -1.3867794 1.1512698
5188 -1.0799695 -1.1340892
2753 -1.0032169 -0.29194966
5553 -1.0137904 -0.51194876
2144 -1.3225609 1.262007
5922 -1.1359491 0.21417616
2339 -1.0356392 0.27206674
5953 -1.1390857 -1.4563093
3493 -1.278331 0.8659911
4320 -1.3461807 1.1574118
1014 -1.5339653 -2.362312
4910 -1.0071481 -0.7220646
5024 -0.9429944 -0.29448777
3313 -1.000867 0.21149418
618 -2.1466634 -3.3547761
1525 -1.4349016 -1.9278737
4218 -1.1479548 0.166234
1634 -1.4206945 -2.0221658
5119 -0.96928424 -0.024290923
5519 -1.2383853 1.0437336
4190 -1.0285889 -0.38816807
4795 -1.0537206 0.47478333
5839 -1.3262954 0.9748296
6147 -1.8770355 -2.789457
6140 -1.4312589 -1.8463327
72 -1.1104082 0.39510527
4054 -0.96002775 -0.312887
2277 -1.6458366 1.8040537
304 -1.0533986 0.21677697
5584 -0.7943272 0.25325605
4831 -1.0803747 0.23815869
2466 -1.0375798 0.29316336
2830 -1.0222101 -0.5228513
37 -1.051572 -0.041291833
5711 -1.2098027 0.7920033
3168 -1.649094 1.7362014
4773 -1.069107 0.2739444
3513 -1.1093163 0.8737271
1416 -1.2668988 1.026704
3454 -1.1577475 0.68083686
2811 -1.8565868 2.1388545
511 -1.1778072 -1.2694199
5640 -1.3029596 -1.6247927
1518 -1.1830344 0.9299634
5668 -1.9510064 -3.0127976
5662 -2.2431214 -3.5036006
5860 -1.4658235 -2.1582644
4609 -1.1034255 -1.2576822
713 -1.1836495 -1.3003559
2957 -1.0269336 -0.027044293
5433 -1.1702816 -1.3631577
6230 -1.2061776 -1.482169
688 -1.0483692 -0.5369897
5838 -0.98615235 0.030906979
5595 -1.6669606 -2.6900568
5885 -1.1121305 -0.73336947
5635 -1.1170806 0.6632796
5327 -0.96113026 0.05006678
332 -1.0954639 0.25556356
735 -1.1564597 0.53582036
74 -1.1614603 0.42364708
775 -1.5237491 1.5886362
5800 -1.1161941 -1.2948426
3814 -0.947099 -0.3644664
1206 -1.0725919 -0.63479245
5527 -1.0036762 -0.24049076
4931 -1.1387914 -1.2366349
1488 -1.056384 0.39621142
5867 -1.1487741 -1.2889293
4331 -1.0509315 0.035174556
5233 -1.7245774 -2.792953
4824 -1.0103401 0.06360755
5588 -1.2840359 -1.700967
5471 -1.2880455 1.0545375
1128 -1.0806069 -0.35996664
4184 -1.407229 -1.8883873
4911 -0.9916869 -0.76102877
4807 -1.117709 -1.0762401
2567 -1.0422019 -0.21600425
5782 -0.9948474 -0.18277456
5898 -1.2471187 -1.5524925
1121 -1.1253668 0.6791537
865 -1.1482493 -1.3689768
2441 -0.97760546 0.03258233
5910 -1.1759377 -1.4088628
1315 -0.98095334 0.2600244
4630 -1.084619 -1.2574998
4933 -1.128578 0.26572248
5639 -1.3205729 -1.6384205
1329 -1.1168884 -0.9128864
3873 -1.1431435 -1.4861643
4157 -1.0070701 -0.14366575
5324 -1.1817803 0.41240844
4034 -1.2105602 -1.4194294
5015 -1.1183101 -0.95429516
5374 -1.8682202 -2.9438992
5908 -0.8597241 -0.21721259
723 -0.996234 0.34363955
287 -1.0360858 0.33370513
5518 -1.309941 1.1006364
6254 -0.95242846 -0.37399903
2623 -1.0060344 0.06954185
5219 -1.0451226 -0.007145107
3391 -1.0164032 -0.7189143
5258 -1.3331382 -1.9206672
5391 -1.1001805 -0.84867096
4709 -0.9638725 0.3208726
5446 -1.3796654 -1.8755125
1201 -1.0429403 -0.5353646
2816 -1.7993044 2.06479
5502 -1.06346 -0.69674957
4827 -1.095308 0.29818413
1008 -1.0635824 0.42858115
5419 -0.9526158 -0.14551459
5774 -1.0397929 0.30448157
4315 -1.0594788 -0.99071616
4089 -1.1510499 0.75358635
5309 -0.99294096 -0.29304928
6020 -1.0959694 0.103053086
4698 -0.9430653 0.17222142
5986 -0.9877549 -0.34273478
1159 -0.97107303 -0.21214512
2509 -0.99961555 -0.8675681
1432 -1.3186544 1.0019513
5743 -2.2434795 -3.5614653
5212 -1.1219186 0.6858252
5178 -0.9841831 -0.27630994
5302 -1.1081012 -1.3035438
5702 -1.1067535 -0.8403353
2328 -1.0784636 -0.10234391
3492 -1.1507535 0.7137609
1593 -0.96727484 0.17891431
4509 -1.074193 -1.0931668
4858 -1.2811447 1.1494098
5786 -1.0545862 0.08971726
5506 -1.0171789 -0.17044322
3729 -1.0674264 -0.59452254
2323 -1.0382981 -0.23776838
2919 -1.4251056 -1.9956797
5317 -1.1107198 -0.32482028
2185 -1.9283688 2.0821187
3924 -0.94421697 0.109604895
5130 -0.8885566 -0.38939857
5737 -1.2432414 -1.6269664
3990 -1.0425484 -0.26503167
2467 -1.2944177 -1.801388
5084 -1.0929751 0.743847
70 -1.1804814 0.535743
5889 -1.1078658 0.52938676
3030 -1.0889611 0.1705405
3688 -0.9805375 -0.5106847
3494 -1.1926643 0.75556785
5930 -1.110504 -1.0047333
6075 -1.1943774 0.7600966
1164 -1.1703607 -1.3011249
3971 -0.96069664 -0.34908092
5550 -1.0902063 -0.7400982
5787 -1.0822073 0.23670653
46 -0.9694212 -0.008414705
4946 -1.0203869 -0.41213536
5360 -1.2540929 0.9196488
2775 -1.0033894 0.08308705
5126 -1.17535 0.6096162
6097 -1.0839696 -0.739827
3449 -0.9816941 -0.89351827
3969 -1.1079001 0.46532992
4386 -1.6223308 1.6645061
6158 -1.2086824 -1.4574984
4050 -1.1180452 0.80926555
5935 -1.4368086 -2.1394448
954 -1.2746729 -1.9025228
2121 -0.93251455 -0.2390321
2647 -0.9597791 -0.62894124
2478 -1.0165303 -0.07328368
2598 -1.51326 1.4358219
4819 -1.1871006 -1.5187995
4952 -1.0174693 -0.019395068
5367 -1.1800759 -1.4043173
5998 -1.1175437 -1.4573328
4965 -1.0902803 -1.0640492
4267 -1.0922961 -1.1973174
6274 -1.8740243 -2.9831662
5822 -1.0165106 -0.009599669
2759 -0.98059 -0.48283592
3347 -1.0409672 -0.066072226
5092 -1.3798618 1.2008134
2128 -1.0344561 0.10831714
3525 -1.1906809 0.6688853
4323 -1.2423482 -1.7086227
4717 -0.9811934 -0.3018708
375 -1.1921549 0.6309739
4767 -1.1281046 0.7715597
5659 -1.0771327 0.14779134
5334 -1.1488926 0.6757677
5033 -1.1555724 -0.85346425
5798 -1.1470729 -0.83012223
4517 -1.0096285 -0.5930273
5399 -1.1417346 0.684418
4849 -0.9446806 -0.43359455
2316 -0.9854295 -0.42980775
994 -0.9778366 -0.6270706
5122 -1.8702127 1.9900665
3291 -1.2391001 -1.4805325
4791 -1.1235837 0.5402091
4775 -1.2837424 -1.8669043
2580 -2.0645158 2.1863697
4898 -1.1089405 0.67462975
556 -1.0075893 -0.065059304
1101 -1.4349679 -2.0983946
4188 -0.9917015 0.091528825
1293 -1.1408956 0.7377279
3510 -1.0672029 -0.8862056
4905 -1.1029084 -0.94638884
6265 -1.2712463 -1.9183898
6149 -1.6692672 -2.452049
5274 -1.0847639 0.14605486
3585 -1.1579292 0.38081387
2998 -0.99925846 -0.6053402
5983 -1.0451571 0.31072673
6043 -1.0038933 -0.15164752
6008 -1.517874 -2.1338704
3458 -1.0715944 -1.0059712
3847 -1.0692708 -0.000786274
5544 -0.99746144 0.17876242
1324 -1.0250229 -0.2830421
807 -1.1244295 -1.004718
3342 -1.0824758 -0.22594027
4090 -1.1216936 0.7599434
4367 -1.0956591 0.6937356
5730 -1.2170734 1.0656713
1727 -1.0025135 -0.20667133
3320 -1.020558 -0.059882455
2845 -1.0521303 0.3820437
3548 -1.0147101 -0.7467372
3898 -1.2500563 -1.7036577
5512 -0.9280777 -0.5391781
4538 -1.0342921 -1.031825
6109 -1.0186722 -0.54361343
1759 -0.97919905 0.010008638
601 -0.98154485 -0.21237858
6236 -1.1504437 0.64213943
2233 -0.9839851 -1.0149502
5331 -1.0923061 0.6303269
5690 -1.0781866 -1.1409444
3013 -1.0918047 0.6577414
4064 -1.084482 -0.7570834
2877 -1.563467 1.6731167
3872 -1.1766561 -1.5961493
5845 -0.97398984 0.076453716
3226 -0.96779615 0.042929493
5967 -1.0529407 -1.1393927
5870 -1.105653 0.43578047
2283 -1.4503814 1.4256306
6299 -0.96060574 -0.59178144
2182 -1.8665153 2.11708
2605 -1.2541316 0.8403486
5955 -1.2119002 -1.462887
5551 -1.0493795 -0.5629628
2832 -1.065519 -0.6491483
3008 -1.041552 0.102081835
6283 -1.5738922 -2.249892
6232 -0.98493785 -0.23185241
2518 -1.0043074 -0.3454484
1962 -1.2217113 0.64671046
6000 -0.88637656 -0.029187843
1639 -1.4507871 -2.1679354
5095 -1.1069827 -0.6113197
5671 -1.4478878 -1.9576367
1357 -1.0962408 -0.9940319
5390 -0.9647989 -0.4119109
1386 -1.1043143 0.16805583
5938 -0.9662246 -1.0093734
4168 -1.0966623 0.16258946
5673 -1.3646755 -1.7591118
4119 -1.0247585 -0.1877938
2437 -0.9835548 0.37226653
2457 -1.1677328 0.8137759
4401 -1.2224545 0.78143394
5919 -0.9538488 0.19097121
1783 -1.0349214 -0.08676312
4318 -1.0041335 0.07792187
2483 -1.4035935 -2.112421
5271 -1.0112271 0.037913047
5470 -1.059926 -1.0534186
4747 -1.0787916 -0.59099203
4742 -0.99216306 -0.096617326
4964 -1.1064554 -1.2513896
6021 -1.0993961 0.090617634
4396 -1.2003269 -1.0585328
5412 -1.0227984 -0.7344066
2019 -1.1833916 0.56515807
2603 -1.1438963 0.7301554
5401 -1.1513025 0.7343834
2967 -1.097359 0.20836139
4707 -1.1718365 0.9215137
4737 -0.94538146 -0.3892516
259 -0.9853783 0.30560458
88 -1.1860201 -1.1985929
974 -0.9925609 -0.9757567
2951 -1.0584716 -0.21828438
5947 -1.2490597 0.7578806
5696 -1.0702982 0.567491
3864 -1.0071185 -0.5265059
6250 -0.9160299 -0.19676752
3591 -1.0057114 -0.047740173
4387 -1.4086742 1.3382714
1391 -1.6294885 1.6492461
1828 -1.0606897 0.03073315
2800 -1.0124034 -0.0317705
6278 -1.2759426 -1.8386843
5381 -0.9031889 -1.1137736
1285 -1.1021838 -0.3720599
6192 -1.1518755 0.39856994
4913 -1.0901947 0.49127844
3400 -1.1486149 0.71776086
624 -1.7085022 -2.7056375
2696 -1.0144873 -0.64560986
5455 -1.1749837 -1.0413837
5087 -1.0411402 -0.8431547
3793 -1.093161 -0.5591338
5856 -0.978027 -0.33477205
6292 -1.1209849 -1.1156294
3834 -1.2520168 0.88610274
3534 -1.1280315 0.38525838
4547 -1.5428146 1.5923213
4604 -1.1626751 -1.5144334
4649 -1.4077919 -1.9038165
5689 -1.183605 -1.2838957
6183 -1.0061594 -0.08611423
2977 -1.0747756 -0.6427421
5286 -1.2064358 -1.4827116
3799 -1.1502466 -1.140999
1302 -1.1921815 0.5388788
5712 -1.1157144 0.6242353
3401 -1.0673726 0.6239461
5240 -1.0247382 -0.5675562
1902 -2.0676007 2.1751912
4683 -1.0700474 -0.7366035
1908 -1.2731373 1.1212027
5355 -1.4650913 -2.320382
4224 -1.026133 0.50304747
3199 -0.99682045 -0.006961273
5194 -0.9654948 -0.19367644
5874 -1.3932225 1.3290502
4029 -1.0574824 0.047212612
4471 -1.0915184 -0.67874753
2104 -1.1562117 -1.1792308
5011 -1.0197788 -0.4907535
5354 -1.4511255 -2.2963521
5697 -1.1497114 0.66390455
6259 -1.5182376 -2.2265272
6076 -1.2463692 -1.7631793
4457 -1.7291114 1.878462
5700 -1.1033394 -0.9752404
5586 -1.1378524 0.47729015
3464 -1.0797678 0.12245352
3633 -0.9881067 -0.13995211
5232 -1.6566167 -2.6243043
3965 -1.018443 0.064500034
1938 -1.2154547 -1.5879939
3506 -1.0674443 -0.7499723
1395 -1.557141 1.6738489
6030 -1.4389709 -2.0943103
2250 -1.3116626 1.1809224
794 -1.3393168 -2.040692
4947 -1.0353721 -0.28789183
2029 -0.9855243 -0.5438596
1012 -1.562072 -2.3304703
2491 -1.4297357 1.3963633
1646 -1.2181265 0.7064303
457 -1.3162333 -1.9836701
1521 -1.2993052 -1.7685529
4602 -1.0590136 0.36959076
12 -1.112771 0.7722308
5520 -1.4013426 1.2016476
1304 -1.1302859 0.57506675
1712 -1.1692595 -1.1718912
1499 -0.97862107 -0.2287013
5706 -1.0978376 0.4742541
5173 -1.01942 -0.57516956
4579 -1.3579111 1.1581928
5812 -1.399789 -1.999486
6083 -1.1073723 -1.1795583
4110 -1.1561626 0.4860042
3853 -1.0882493 0.22522995
6073 -1.2065959 0.7633152
362 -1.0121192 -0.44526342
3785 -1.4106534 -2.028134
5526 -0.9252646 -0.42450285
5431 -1.0297811 -0.8642473
2979 -1.0408249 0.46272722
3940 -0.9786933 -0.23182976
4550 -0.98456496 -0.2729628
4562 -1.5259281 -2.4733322
4548 -1.0435225 -0.40499625
4240 -1.0520741 -0.40607464
2438 -1.041477 0.47175956
1959 -1.1785274 0.42676872
4385 -1.5635619 1.5434674
827 -1.0279436 -0.3793166
5797 -1.1043267 -1.4325062
6128 -1.1926439 1.0173447
4989 -1.1412289 0.39430007
5439 -1.1495286 0.7819269
2045 -1.0866737 0.27752113
3330 -1.0373238 -0.6927853
4936 -1.0227604 -0.4092061
5477 -1.1306752 0.724233
5736 -1.212854 -1.5421162
5513 -0.9755309 -0.024910802
189 -1.2963362 0.91177934
2458 -1.1245927 0.6912154
40 -1.1482344 0.41103822
4616 -1.00558 -0.48255295
4582 -1.0759786 -0.57044464
1781 -1.0321186 -0.22412586
5242 -1.192244 0.7370034
4394 -1.1617792 -0.87134695
1613 -1.1903017 -1.1706383
3878 -1.4072994 -2.045538
2521 -1.0840527 -0.4574096
1869 -1.1976755 0.9966487
4671 -1.0225716 -0.554713
2210 -1.7817665 1.9687271
3444 -1.2535552 0.81160414
4376 -1.128533 0.8049343
5402 -1.1251304 0.5769732
4897 -1.1263152 0.6572181
5840 -0.99150527 -0.08747061
90 -1.1322985 -1.069695
5020 -1.164365 0.59495956
4454 -1.2797853 1.0207502
1363 -0.94876105 -0.31415832
920 -1.8061918 1.9139483
5945 -1.1161093 -1.4094484
1436 -1.1203835 -0.110257246
5849 -0.9368282 -0.49440795
4537 -0.9992671 -0.8034724
4906 -1.0841706 0.2879218
861 -1.0155534 -0.8858258
6024 -1.2318988 0.6203761
5540 -1.0663576 0.27981007
4418 -1.0508852 0.33436492
3762 -1.5507789 -2.3636193
5851 -0.9067745 -0.51055384
2402 -1.8248937 1.9414688
3835 -1.2585206 1.0749048
1373 -1.036965 -0.60681266
2469 -1.3192872 -1.8883367
5728 -1.0602556 0.10728455
5280 -1.1157311 0.30584762
4974 -0.9960375 -0.69534093
5460 -1.03258 0.03545579
395 -1.8544236 2.0125632
4743 -1.4041029 -2.0502715
1277 -1.0418818 -0.4536384
4618 -1.0133306 -0.837568
3978 -0.9437765 -0.32478282
1523 -1.3635291 -1.8595153
3669 -1.1388031 -1.6024927
3502 -1.4613767 -2.076059
5461 -1.2532485 -1.566075
3739 -1.0282923 -0.06484963
5330 -1.2880179 -1.6158587
5869 -1.03428 0.25923026
3111 -1.1485015 -1.0368375
3425 -1.1795057 0.41638297
5062 -1.1526849 -1.1853379
3556 -1.0856179 -0.628806
1368 -0.98572373 -0.29556355
3909 -1.1611145 0.47966436
4901 -1.0027943 -0.1642685
2382 -0.9011523 -0.04430186
3435 -1.2806486 0.53295875
4313 -1.5825154 1.8549892
2372 -1.1491429 0.46238413
2534 -1.3783832 -1.7904944
4571 -0.9655373 -0.33724543
3889 -1.082333 0.27883998
2132 -1.7725806 1.8429494
6137 -1.0930759 0.6262473
5456 -1.0594203 -1.0343297
5377 -1.0281364 -0.03557578
5503 -1.049486 -0.944775
3278 -1.0371182 -0.4682855
488 -1.1143944 0.25857967
3482 -1.0333946 -0.48314828
3381 -1.0753393 -0.14506827
4498 -1.1103977 -1.4327741
5490 -0.98883194 -0.10057259
4309 -1.235397 0.81898063
5641 -1.4118351 -2.014771
5773 -1.056006 -0.008285115
3725 -0.98858106 -0.20617646
4975 -0.9833991 -0.3138369
5832 -0.9774381 0.29143286
3261 -0.98081875 0.030339295
6135 -1.0911775 0.15440594
6268 -1.1248347 -1.4149768
917 -1.8801317 1.9440222
4392 -1.0802692 0.28162268
1560 -1.2641882 0.9980796
1851 -1.131913 0.28622344
4053 -1.0061592 -0.49606133
5524 -1.0257492 -0.6156264
5143 -1.388615 1.347573
4850 -1.0096521 -0.32697228
546 -1.3646635 -1.8947184
3532 -1.0991437 -0.7380981
4830 -0.96163917 -0.74906516
4836 -0.98654497 0.05056669
3101 -1.1302999 -1.2899041
2346 -0.9599785 -0.20979093
5144 -1.4970144 1.5205462
5383 -1.1941189 -1.3460386
4699 -1.0614485 0.54938537
4011 -1.2274833 -1.7974902
4233 -1.1499983 0.03128028
4349 -0.97704273 -0.007896584
5903 -0.9881551 -0.13385506
3784 -1.0586938 -0.16635117
3203 -1.1132265 0.40078926
5592 -1.0598739 -0.880001
772 -1.0314624 -0.102501735
4261 -1.034565 -0.29494894
2168 -0.98104423 -0.57648575
2895 -1.1140152 0.32100335
4504 -1.0286707 -0.1648576
6290 -1.0802509 -1.3183575
2446 -1.1377523 -0.89473534
4594 -1.3616929 -1.8766954
3447 -1.1666567 0.6683336
4409 -0.98511875 -0.41579428
3324 -0.9978894 -0.049210675
4335 -1.0230366 -0.34900117
5176 -0.97684914 -0.47209606
6055 -0.9642512 -0.30145356
6122 -1.0517529 0.27255136
4542 -0.9929014 0.24326092
1580 -1.2089721 0.6866162
6300 -1.0678573 -1.1265534
1686 -1.0485946 -1.2301897
3692 -0.9642345 -0.30189645
1875 -0.953145 -0.2387743
4954 -1.1078913 0.15393482
5560 -1.159469 0.68988705
6029 -1.4345914 -2.0070603
3533 -1.0816282 0.26006714
1263 -1.205109 0.7894331
5422 -1.221698 0.66141516
3984 -0.99347603 -0.17379983
2208 -1.893773 2.0708547
1125 -1.089439 -0.27656075
4713 -1.7207537 1.9827254
3527 -1.0055562 -0.26516145
4859 -1.275292 1.2085842
2801 -0.9643977 0.099822186
6185 -1.0154328 -0.011512895
2192 -1.0485915 0.54939675
5174 -1.0297291 -0.8407645
1045 -1.1933947 0.62920046
5959 -1.291503 -1.7736362
5599 -1.3283007 1.2598984
5693 -1.3783857 -2.0455332
461 -1.1296782 -0.93051153
3689 -0.9771274 -0.3810438
4808 -0.98741835 -0.47564322
2025 -1.1733098 0.52272046
6188 -1.0203499 -0.15531199
5721 -1.0901976 0.82331
5972 -1.2491683 -1.6824332
6280 -1.0408225 0.18937807
4325 -0.9799565 -0.61998343
2526 -1.0760918 -0.6855657
3145 -1.0355722 0.32202294
2742 -1.2166226 -1.1402448
4466 -0.9806927 -0.046554558
4346 -0.94288874 -0.33170438
4710 -1.8630147 2.1867561
4398 -1.2172265 -1.4055018
745 -1.465906 1.3669773
5146 -1.3264425 1.1867342
6068 -1.0030105 -0.12598197
4085 -1.0203578 0.45617524
5894 -0.94988376 -0.77974373
2586 -1.0458575 -0.56832534
3450 -1.1275638 0.6560454
1927 -1.088808 0.119144104
1778 -0.9754929 -0.22810712
4086 -1.0814945 0.5580971
3773 -1.1193672 -1.1302836
3518 -1.1165539 -0.749814
5927 -0.9700445 -1.1619365
6052 -0.90579504 -0.45457673
2954 -1.1033409 -1.2949209
4108 -1.1493714 -1.0270071
1282 -0.9907204 -0.4817577
5493 -1.0001259 -0.1048456
6182 -0.98099685 0.23720686
5284 -1.1148609 0.5475343
888 -1.027847 0.13780981
5064 -0.9823949 0.020140024
4046 -0.98517823 -0.76135284
4226 -1.167774 0.44184154
5622 -1.1843781 -1.3251309
4440 -1.286795 -1.8004601
5018 -1.0153118 -0.055885404
6173 -1.0315152 -0.81197053
2565 -1.085873 -0.43075415
1270 -1.1011848 0.6723219
154 -1.0351912 -0.10673761
6053 -1.0382035 -0.6704244
2263 -0.95163924 -0.25970554
5848 -0.97880256 -0.7607413
2482 -1.493245 -2.2368364
4305 -1.0500947 -0.108794965
3939 -0.9799266 -0.111272566
6154 -0.9952067 0.19870067
1053 -0.9628181 -0.6618546
5631 -1.1826352 -1.667051
1461 -1.0270467 0.35492116
5054 -1.0704106 0.24452479
3131 -1.0850099 -0.48460105
3399 -1.0962356 0.6642837
4907 -1.1684282 0.6273503
5833 -0.97066087 0.03255498
5426 -1.0363457 0.29282254
2488 -1.0342023 -0.43505898
5193 -0.9915316 -0.10366031
3085 -1.1897702 -1.0106853
3578 -1.0806422 0.5999398
3068 -1.0816326 -0.066031255
1841 -1.2667868 0.9261535
4595 -1.0875607 -1.2478995
4493 -1.0254105 -0.29744324
2137 -1.0279331 -1.25654
985 -1.1661373 0.37364563
5342 -1.0725225 -0.3465131
4271 -1.1157047 -0.77813655
4546 -1.3315394 1.2617639
5780 -1.1467906 -1.5937594
5948 -1.1294813 0.6280285
6271 -1.2784051 -1.6700717
2987 -1.3872203 -1.9690005
3248 -1.0339336 0.120892584
622 -1.7766024 -2.8219423
3155 -1.4816324 -2.2210617
3201 -1.0140628 0.23141849
5547 -1.2643714 -1.6711574
6275 -1.6587982 -2.5006092
3073 -0.9775511 -0.14777304
5573 -1.1499102 -1.3454384
3287 -1.0781063 -0.88349414
4591 -1.0901198 0.040814664
4963 -1.1736054 -1.423585
5861 -1.2147063 -1.5527606
5009 -1.0001408 -0.4031659
4681 -1.158014 0.35169086
